date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:22	168/168	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/images/toggle_close.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:23	198/198	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/images/flickr.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:24	126/126	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/vc/blur.svg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/vc/blur.svg	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:25	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:27	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:28	5924/5924	---M--	200	added ('OK')	font/woff	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:29	5848/5848	---M--	200	added ('OK')	font/ttf	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:29	13215/13215	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:31	673/673	---M--	200	added ('OK')	image/gif	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/images/spinner.gif	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/images/spinner.gif	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:32	265/265	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/vc/remove.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/plugins/js_composer/assets/vc/remove.png	(from http://larissateixeira.adv.br/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.2.0)
09:46:35	52131/52131	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2016:58:38%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto-1-scaled-e1597424317986-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto-1-scaled-e1597424317986-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:35	33589/33589	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:33%20GMT	http://larissateixeira.adv.br/2020/08/06/precisava-escrever/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/precisava-escrever/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:36	19004/19004	---MCZ	200	added ('OK')	application/rss+xml	etag:%220e2d6fe867476bbe33c337959db0c70c%22	http://larissateixeira.adv.br/category/blog/feed/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/category/blog/feed/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:38	34705/34705	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:34%20GMT	http://larissateixeira.adv.br/2020/08/06/clientes-sao-pessoas-e-nao-apenas-sao-consumidores-portanto-pare-de-trata-los-como-cifras/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/clientes-sao-pessoas-e-nao-apenas-sao-consumidores-portanto-pare-de-trata-los-como-cifras/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:39	33956/33956	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:35%20GMT	http://larissateixeira.adv.br/2020/08/06/a-diferenca-entre-o-ordinario-e-o-extraordinario-e-esse-pequeno-extra/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/a-diferenca-entre-o-ordinario-e-o-extraordinario-e-esse-pequeno-extra/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:39	61474/61474	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2023:06:12%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/2-foto-2-e1597446371586-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/2-foto-2-e1597446371586-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:41	33727/33727	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:38%20GMT	http://larissateixeira.adv.br/2020/08/06/no-fim-do-jogo-peoes-e-reis-voltam-para-a-mesma-caixa/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/no-fim-do-jogo-peoes-e-reis-voltam-para-a-mesma-caixa/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:43	33837/33837	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:40%20GMT	http://larissateixeira.adv.br/2020/08/06/tolerancia-eu-nao-consigo-respirar/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/tolerancia-eu-nao-consigo-respirar/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:45	80806/80806	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2023:09:47%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/3-foto-2-e1597446587497-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/3-foto-2-e1597446587497-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:46	43631/43631	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2016:55:46%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/4-foto-2-e1597424146878-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/4-foto-2-e1597424146878-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:47	48124/48124	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2023:25:57%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/5-foto-2-e1597447557218-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/5-foto-2-e1597447557218-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:47	37103/37103	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2023:31:37%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/6-foto-2-e1597447896643-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/6-foto-2-e1597447896643-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:50	32006/32006	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:48%20GMT	http://larissateixeira.adv.br/2020/08/06/mudar/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/mudar/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:52	32945/32945	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:48%20GMT	http://larissateixeira.adv.br/2020/08/06/voce-sabe-contratar/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/voce-sabe-contratar/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:55	32559/32559	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:52%20GMT	http://larissateixeira.adv.br/category/sem-categoria/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/category/sem-categoria/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:56	88426/88426	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2023:28:53%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/7-foto-1-e1597447732984-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/7-foto-1-e1597447732984-750x500.jpg	(from http://larissateixeira.adv.br/category/blog/)
09:46:57	79002/79002	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:52%20GMT	http://larissateixeira.adv.br/2020/08/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:46:57	35867/35867	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:54%20GMT	http://larissateixeira.adv.br/attorneys-list-v1/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/attorneys-list-v1/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:00	34544/34544	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:46:57%20GMT	http://larissateixeira.adv.br/attorneys-list-v2/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/attorneys-list-v2/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:00	59802/59802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Aug%202020%2020:59:57%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto--481x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto--481x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:02	43531/43531	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:08:06%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/2-foto-e1597450085352-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/2-foto-e1597450085352-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:03	44530/44530	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:13:57%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/3-foto-e1597450436687-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/3-foto-e1597450436687-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:04	74067/74067	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:00%20GMT	http://larissateixeira.adv.br/blog/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/blog/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:04	67904/67904	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:01%20GMT	http://larissateixeira.adv.br/blog-masonry/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/blog-masonry/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:06	32594/32594	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:03%20GMT	http://larissateixeira.adv.br/case-result-v1/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/case-result-v1/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:06	27369/27369	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:03%20GMT	http://larissateixeira.adv.br/blog-archive/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/blog-archive/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:07	33132/33132	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:04%20GMT	http://larissateixeira.adv.br/case-result-v2/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/case-result-v2/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:10	29709/29709	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:05%20GMT	http://larissateixeira.adv.br/contact-us-v2/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/contact-us-v2/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:10	36460/36460	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:05%20GMT	http://larissateixeira.adv.br/contact-us-v1/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/contact-us-v1/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:12	55009/55009	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:23:17%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/5-foto-e1597450997866-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/5-foto-e1597450997866-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:13	75049/75049	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:09%20GMT	http://larissateixeira.adv.br/homepage-layout-2/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/homepage-layout-2/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:14	79819/79819	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:10%20GMT	http://larissateixeira.adv.br/homepage-layout-3-2/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/homepage-layout-3-2/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:14	62692/62692	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:18:42%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/4-foto-e1597450721970-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/4-foto-e1597450721970-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:15	65032/65032	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:13%20GMT	http://larissateixeira.adv.br/homepage-layout-3/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/homepage-layout-3/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:17	28702/28702	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:14%20GMT	http://larissateixeira.adv.br/pagina-exemplo/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/pagina-exemplo/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:18	52979/52979	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:26:16%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/6-foto-e1597451175298-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/6-foto-e1597451175298-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:18	38363/38363	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:15%20GMT	http://larissateixeira.adv.br/practice-areas-overview-v1/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice-areas-overview-v1/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:19	32068/32068	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:16%20GMT	http://larissateixeira.adv.br/practice-areas-overview-v2/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice-areas-overview-v2/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:21	37956/37956	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:18%20GMT	http://larissateixeira.adv.br/practice-areas-overview-v3/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice-areas-overview-v3/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:22	104541/104541	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:18%20GMT	http://larissateixeira.adv.br/shortcodes/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/shortcodes/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:22	60920/60920	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:52:32%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/7-foto-e1597452751546-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/7-foto-e1597452751546-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:23	40996/40996	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:21%20GMT	http://larissateixeira.adv.br/test/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/test/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:25	67540/67540	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:55:45%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/8-foto-e1597452945543-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/8-foto-e1597452945543-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:26	37730/37730	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:23%20GMT	http://larissateixeira.adv.br/typography/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/typography/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:26	29806/29806	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:23%20GMT	http://larissateixeira.adv.br/testimonials-page/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/testimonials-page/index.html	(from http://larissateixeira.adv.br/category/blog/)
09:47:29	34051/34051	---MCZ	200	added ('OK')	application/rss+xml	etag:%220e2d6fe867476bbe33c337959db0c70c%22	http://larissateixeira.adv.br/category/empresas/feed/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/category/empresas/feed/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:30	72992/72992	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2000:58:20%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/9-foto-e1597453100692-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/9-foto-e1597453100692-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:30	33917/33917	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:26%20GMT	http://larissateixeira.adv.br/2020/08/06/o-que-fica-e-o-que-muda-com-a-reforma-tributaria-aprovada/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/o-que-fica-e-o-que-muda-com-a-reforma-tributaria-aprovada/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:33	33777/33777	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:30%20GMT	http://larissateixeira.adv.br/2020/08/06/sucessao-de-empresa-familiar/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/sucessao-de-empresa-familiar/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:33	34565/34565	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:30%20GMT	http://larissateixeira.adv.br/2020/08/06/quando-um-devedor-pode-ter-falencia-decretada/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/quando-um-devedor-pode-ter-falencia-decretada/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:33	33816/33816	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:30%20GMT	http://larissateixeira.adv.br/2020/08/06/sociedade-entre-conjuges-felizes-para-sempre/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/sociedade-entre-conjuges-felizes-para-sempre/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:37	37272/37272	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:34%20GMT	http://larissateixeira.adv.br/2020/08/06/sou-empresario-e-vou-casar-o-que-fazer-para-conciliar-paixao-e-protecao-do-meu-negocio/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/sou-empresario-e-vou-casar-o-que-fazer-para-conciliar-paixao-e-protecao-do-meu-negocio/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:37	34948/34948	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:34%20GMT	http://larissateixeira.adv.br/2020/08/06/acordo-entre-socios-um-importante-instrumento-de-prevencao-de-crises-para-sua-empresa/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/acordo-entre-socios-um-importante-instrumento-de-prevencao-de-crises-para-sua-empresa/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:40	34695/34695	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:36%20GMT	http://larissateixeira.adv.br/2020/08/06/voce-sabe-o-que-e-um-mou-memorandum-of-understanding/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/voce-sabe-o-que-e-um-mou-memorandum-of-understanding/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:42	35193/35193	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:39%20GMT	http://larissateixeira.adv.br/2020/08/06/vesting-um-importante-instrumento-para-incentivar-a-atuacao-de-profissionais-no-crescimento-da-propria-organizacao/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/vesting-um-importante-instrumento-para-incentivar-a-atuacao-de-profissionais-no-crescimento-da-propria-organizacao/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:42	169228/169228	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2001:00:46%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/10-foto-e1597453245239-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/10-foto-e1597453245239-750x500.jpg	(from http://larissateixeira.adv.br/category/empresas/)
09:47:42	74329/74329	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2001:04:02%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto-e1597453441443-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto-e1597453441443-750x500.jpg	(from http://larissateixeira.adv.br/category/entes-publicos/)
09:47:44	64306/64306	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Aug%202020%2001:10:39%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/2-foto-1-e1597453839277-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/2-foto-1-e1597453839277-750x500.jpg	(from http://larissateixeira.adv.br/category/entes-publicos/)
09:47:46	34542/34542	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:43%20GMT	http://larissateixeira.adv.br/2020/08/06/beneficios-tributarios-programa-mais-leite-saudavel/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/beneficios-tributarios-programa-mais-leite-saudavel/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:46	34272/34272	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:47:43%20GMT	http://larissateixeira.adv.br/2020/08/06/licenciamento-ambiental/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/2020/08/06/licenciamento-ambiental/index.html	(from http://larissateixeira.adv.br/category/empresas/)
09:47:47	48874/48874	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Aug%202020%2021:20:07%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/3-foto-1-e1596748807319-750x500.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/3-foto-1-e1596748807319-750x500.jpg	(from http://larissateixeira.adv.br/category/entes-publicos/)
